day month year date wy psn trans evap leafC stemC biomass precip tavg vpd radiation rel_humidity
28 11 1999 1999-11-28 2000 0.189842 0.167385 0 42.66373 292.313694 372.583336 0 13.949 314.50207 8319.862112 0.803339
29 11 1999 1999-11-29 2000 0.225295 0.276682 0 42.778682 292.32895 372.751541 0 16.169 607.1989 11649.982044 0.67085
30 11 1999 1999-11-30 2000 0.196896 0.202558 0 42.879068 292.339352 372.895471 0 14.224 390.42452 9917.709742 0.760178
1 12 1999 1999-12-01 2000 0.227491 0.268482 0 42.995143 292.354985 373.06555 0 16.449 545.40295 11238.114909 0.709576
2 12 1999 1999-12-02 2000 0.205772 0.244425 0 43.100078 292.366907 373.217065 0 14.504 551.87849 11308.734091 0.667088
3 12 1999 1999-12-03 2000 0.221953 0.263742 0 43.21331 292.381597 373.382411 0 15.894 575.0887 11189.328498 0.682734
4 12 1999 1999-12-04 2000 0.200752 0.241088 0 43.315667 292.392664 373.529634 0 13.949 573.90067 11451.286644 0.641134
5 12 1999 1999-12-05 2000 0.198745 0.238726 0 43.416994 292.403389 373.675141 0 13.674 583.53846 11480.79492 0.628529
6 12 1999 1999-12-06 2000 0.199337 0.238724 0 43.518624 292.414216 373.821154 0 13.674 583.53846 11480.79492 0.628529
7 12 1999 1999-12-07 2000 0.226932 0.281811 0 43.634403 292.429763 373.990753 0 15.894 747.36775 11370.118742 0.58769
8 12 1999 1999-12-08 2000 0.197652 0.21589 0 43.735165 292.440306 374.135325 0 13.949 450.64148 10603.645595 0.718209
9 12 1999 1999-12-09 2000 0.169396 0.17912 0 43.821436 292.446019 374.255746 0 11.729 395.52361 10603.645595 0.713984
10 12 1999 1999-12-10 2000 0.118401 0.157772 0 43.881554 292.443018 374.332582 0 12.839 422.31373 8494.147424 0.716108
11 12 1999 1999-12-11 2000 0.127879 0.180191 0 43.946532 292.441637 374.417518 0 13.669 505.10674 8941.635942 0.678353
12 12 1999 1999-12-12 2000 0.115829 0.158012 0 44.005329 292.438199 374.492156 0 12.284 447.03859 8824.35816 0.688342
13 12 1999 1999-12-13 2000 0.101831 0.128152 0 44.056947 292.432371 374.554831 0 10.894 358.45371 8277.422992 0.726044
14 12 1999 1999-12-14 2000 0.129386 0.184075 0 44.122696 292.431253 374.641058 0 13.394 555.15842 9143.351338 0.640094
15 12 1999 1999-12-15 2000 0.13614 0.197515 0 44.191907 292.431291 374.733057 0 13.949 649.22507 9126.576725 0.594033
16 12 1999 1999-12-16 2000 0.154095 0.230746 0 44.270324 292.434401 374.840403 0 16.444 771.50513 9081.87602 0.589047
17 12 1999 1999-12-17 2000 0.155632 0.233887 0 44.349529 292.437775 374.949064 0 16.729 846.41378 8864.147032 0.557242
18 12 1999 1999-12-18 2000 0.127168 0.170813 0 44.414136 292.436285 375.033396 0 13.669 464.52535 8497.44857 0.704195
19 12 1999 1999-12-19 2000 0.146853 0.217078 0 44.488837 292.438161 375.134553 0 15.614 715.17907 8945.49473 0.598315
20 12 1999 1999-12-20 2000 0.152732 0.228137 0 44.566552 292.441044 375.240736 0 16.449 812.68406 8768.953708 0.56725
21 12 1999 1999-12-21 2000 0.136571 0.192936 0 44.635978 292.441166 375.333105 0 14.784 539.398 8762.417417 0.680444
22 12 1999 1999-12-22 2000 0.14424 0.211727 0 44.709336 292.4426 375.43203 0 15.614 631.88393 8961.536515 0.645099
23 12 1999 1999-12-23 2000 0.151725 0.228131 0 44.786531 292.445315 375.537351 0 16.449 812.68406 8768.953708 0.56725
24 12 1999 1999-12-24 2000 0.150653 0.227998 0 44.863175 292.447849 375.641757 0 16.444 771.50513 8900.273616 0.589047
25 12 1999 1999-12-25 2000 0.149207 0.224426 0 44.939077 292.450137 375.744928 0 16.169 819.44198 8683.362326 0.555797
26 12 1999 1999-12-26 2000 0.149768 0.227994 0 45.015266 292.452522 375.848578 0 16.444 771.50513 8900.273616 0.589047
27 12 1999 1999-12-27 2000 0.152326 0.233596 0 45.092765 292.455346 375.954414 0 16.999 752.78626 8974.929966 0.612906
28 12 1999 1999-12-28 2000 0.152121 0.234758 0 45.170158 292.458138 376.060076 0 17.004 796.76249 8900.273616 0.590422
29 12 1999 1999-12-29 2000 0.118453 0.163359 0 45.230284 292.455174 376.13696 0 13.114 449.30931 8494.497104 0.703344
30 12 1999 1999-12-30 2000 0.101581 0.123096 0 45.281758 292.449329 376.199427 0 11.449 332.20068 7538.71282 0.755286
31 12 1999 1999-12-31 2000 0.10456 0.120247 0 45.334758 292.443994 376.264438 0 11.729 317.60268 7184.043937 0.770331
1 1 2000 2000-01-01 2000 0.097391 0.128676 0 45.384081 292.437436 376.323324 0 10.339 381.34759 8677.449783 0.697567
2 1 2000 2000-01-02 2000 0.131278 0.171066 0 45.450781 292.436672 376.411173 0 14.224 436.0485 8277.422992 0.732153
3 1 2000 2000-01-03 2000 0.11981 0.1649 0 45.5116 292.433949 376.489222 0 12.559 473.184 8941.635942 0.67602
4 1 2000 2000-01-04 2000 0.114039 0.150621 0 45.569457 292.430241 376.562336 0 12.004 420.84182 8674.485255 0.701147
5 1 2000 2000-01-05 2000 0.137961 0.200283 0 45.639582 292.430624 376.655899 0 14.229 641.15171 9156.790151 0.606293
6 1 2000 2000-01-06 2000 0.132466 0.189813 0 45.706888 292.43007 376.744766 0 13.674 583.53846 9166.499652 0.628529
7 1 2000 2000-01-07 2000 0.104765 0.135861 0 45.759988 292.424782 376.809958 0 10.894 393.93306 8674.485255 0.698928
8 1 2000 2000-01-08 2000 0.163823 0.176999 0 45.843373 292.429592 376.925628 0 10.614 438.42576 11308.734091 0.65862
9 1 2000 2000-01-09 2000 0.172406 0.179467 0 45.931158 292.435867 377.048629 0 11.449 407.52509 10842.28208 0.699799
10 1 2000 2000-01-10 2000 0.187507 0.198111 0 46.026686 292.444729 377.184542 0 12.559 435.22711 10842.28208 0.702008
11 1 2000 2000-01-11 2000 0.226871 0.270727 0 46.1424 292.46032 377.354098 0 15.339 684.05498 11468.092192 0.608961
12 1 2000 2000-01-12 2000 0.183101 0.148211 0 46.235666 292.46843 377.486243 0 12.834 295.17178 8013.404065 0.801511
13 1 2000 2000-01-13 2000 0.232323 0.279771 0 46.354173 292.484956 377.660458 0 15.889 706.20711 11468.092192 0.610274
14 1 2000 2000-01-14 2000 0.213085 0.244326 0 46.462812 292.498194 377.818228 0 14.504 551.87849 11308.734091 0.667088
15 1 2000 2000-01-15 2000 0.223467 0.201391 0 46.576774 292.513208 377.984871 0 15.889 378.14237 8601.943181 0.791319
16 1 2000 2000-01-16 2000 0.187622 0.083269 0 46.672353 292.522096 378.120877 0 15.614 181.24244 3419.01031 0.898204
17 1 2000 2000-01-17 2000 0.14949 0.05564 0 46.748375 292.524468 378.224292 0 14.229 140.91706 2537.314427 0.913468
18 1 2000 2000-01-18 2000 0.257026 0.28829 0 46.879543 292.545224 378.419618 0 18.669 561.14018 10707.066682 0.740255
19 1 2000 2000-01-19 2000 0.237919 0.277134 0 47.00091 292.562713 378.59861 0 17.004 562.45495 11234.21722 0.710869
20 1 2000 2000-01-20 2000 0.213225 0.160562 0 47.109612 292.575984 378.756497 0 15.614 292.86535 6931.206381 0.83551
21 1 2000 2000-01-21 2000 0.203461 0.166041 0 47.213306 292.587589 378.906041 0 14.784 305.09046 7688.336923 0.819255
22 1 2000 2000-01-22 2000 0.178781 0.153031 0 47.304342 292.594974 379.034487 0 12.834 295.17178 8371.909969 0.801511
23 1 2000 2000-01-23 2000 0.186152 0.122775 0 47.399157 292.603621 379.169234 0 13.669 237.82563 6121.777907 0.848555
24 1 2000 2000-01-24 2000 0.204812 0.113897 0 47.503539 292.61546 379.319929 0 15.334 206.75871 4933.329129 0.881769
25 1 2000 2000-01-25 2000 0.173055 0.078132 0 47.591634 292.62187 379.443479 0 13.394 159.63481 3929.093135 0.89651
26 1 2000 2000-01-26 2000 0.21469 0.251821 0 47.70108 292.635399 379.602615 0 15.059 480.57801 11889.942108 0.72029
27 1 2000 2000-01-27 2000 0.192621 0.231779 0 47.799206 292.645157 379.742888 0 13.114 489.27335 12490.961647 0.676958
28 1 2000 2000-01-28 2000 0.179646 0.20258 0 47.890678 292.652699 379.872073 0 12.279 408.61017 11889.942108 0.715039
29 1 2000 2000-01-29 2000 0.17766 0.202697 0 47.981129 292.659904 379.999559 0 12.004 420.84182 12131.23871 0.701147
30 1 2000 2000-01-30 2000 0.147364 0.054761 0 48.056043 292.661932 380.101152 0 12.559 127.98197 2957.506989 0.912373
31 1 2000 2000-01-31 2000 0.201217 0.218838 0 48.158573 292.673165 380.248772 0 13.944 406.7627 11248.70383 0.745565
1 2 2000 2000-02-01 2000 0.242622 0.326712 0 48.282335 292.691478 380.431781 0 16.999 752.78626 13533.766788 0.612906
2 2 2000 2000-02-02 2000 0.244212 0.329916 0 48.40691 292.710064 380.616147 0 17.279 741.941 13551.99737 0.625186
3 2 2000 2000-02-03 2000 0.221922 0.271123 0 48.520053 292.724841 380.781461 0 15.619 496.31488 12646.100246 0.721331
4 2 2000 2000-02-04 2000 0.193153 0.163477 0 48.618441 292.734704 380.922188 0 13.949 266.65552 8383.260604 0.833258
5 2 2000 2000-02-05 2000 0.204881 0.220421 0 48.722842 292.74657 381.072935 0 14.504 373.02532 11097.010264 0.774978
6 2 2000 2000-02-06 2000 0.213562 0.247272 0 48.831694 292.759922 381.231103 0 15.059 433.4225 11993.970754 0.747735
7 2 2000 2000-02-07 2000 0.213363 0.271007 0 48.940442 292.773243 381.389101 0 14.784 539.398 13248.726055 0.680444
8 2 2000 2000-02-08 2000 0.213311 0.271005 0 49.049161 292.786556 381.547053 0 14.784 539.398 13248.726055 0.680444
9 2 2000 2000-02-09 2000 0.191073 0.184175 0 49.146476 292.796067 381.685997 0 13.674 286.18297 9953.794415 0.817821
10 2 2000 2000-02-10 2000 0.140558 0.050796 0 49.217883 292.796946 381.781766 0 12.839 104.71104 2705.8912 0.92961
11 2 2000 2000-02-11 2000 0.172869 0 0.019959 49.30586 292.80335 381.905152 19.56225 12.027 323.24185 11922.326302 0.770809
12 2 2000 2000-02-12 2000 0.178861 0 0.019959 49.396908 292.810779 382.033659 13.0415 12.582 290.86212 10702.691333 0.801157
13 2 2000 2000-02-13 2000 0.153095 0.065151 0 49.474742 292.813806 382.140144 0 12.004 123.48633 3801.328019 0.912309
14 2 2000 2000-02-14 2000 0.179344 0.112999 0 49.566035 292.821322 382.269065 0 13.114 182.0282 6094.779552 0.879816
15 2 2000 2000-02-15 2000 0.185828 0.202215 0 49.660653 292.829947 382.403527 0 12.839 339.01858 11922.326302 0.772101
16 2 2000 2000-02-16 2000 0.150236 0.077129 0 49.737017 292.832488 382.507566 0 11.169 140.62605 4974.341868 0.894469
17 2 2000 2000-02-17 2000 0.197939 0.252487 0 49.837843 292.843185 382.652378 0 13.389 436.15344 14673.422143 0.717152
18 2 2000 2000-02-18 2000 0.205054 0.263725 0 49.942316 292.855102 382.803272 0 13.949 450.64148 14673.422143 0.718209
19 2 2000 2000-02-19 2000 0.214599 0.292485 0 50.051683 292.86865 382.962323 0 14.504 551.87849 15408.7021 0.667088
20 2 2000 2000-02-20 2000 0.195928 0.24066 0 50.151473 292.879009 383.105416 0 13.394 393.94234 14013.54737 0.744609
21 2 2000 2000-02-21 2000 0.184511 0.196409 0 50.245407 292.887419 383.238751 0 12.834 295.17178 11840.678357 0.801511
22 2 2000 2000-02-22 2000 0.184867 0.162027 0 50.339523 292.895887 383.372387 0 13.119 230.36954 9228.335778 0.847948
23 2 2000 2000-02-23 2000 0.19264 0 0.019956 50.437623 292.905689 383.512669 61.60986 13.412 328.30943 9976.998145 0.787413
24 2 2000 2000-02-24 2000 0.16869 0.207964 0 50.52344 292.911397 383.632479 0 11.169 382.56955 14673.422143 0.712904
25 2 2000 2000-02-25 2000 0.17049 0.188233 0 50.610178 292.917414 383.753827 0 11.724 276.56469 12914.802035 0.799941
26 2 2000 2000-02-26 2000 0.180669 0.215646 0 50.702136 292.925173 383.883877 0 12.279 328.06474 14184.175308 0.771211
27 2 2000 2000-02-27 2000 0.180885 0.215644 0 50.794203 292.932971 384.014111 0 12.279 328.06474 14184.175308 0.771211
28 2 2000 2000-02-28 2000 0.197964 0.251987 0 50.895027 292.943689 384.158941 0 13.394 393.94234 15116.198765 0.744609
29 2 2000 2000-02-29 2000 0.183733 0.212767 0 50.988552 292.951976 384.291608 0 12.559 311.96793 13590.439225 0.786401
1 3 2000 2000-03-01 2000 0.182274 0.235523 0 51.081327 292.960015 384.423027 0 12.004 420.84182 15790.672292 0.701147
2 3 2000 2000-03-02 2000 0.175818 0.214906 0 51.170791 292.966952 384.54893 0 11.724 357.11012 14894.367756 0.741677
3 3 2000 2000-03-03 2000 0.189771 0.160616 0 51.267408 292.976274 384.686754 0 13.394 209.95638 8983.8174 0.863886
4 3 2000 2000-03-04 2000 0.23477 0.234916 0 51.387101 292.993293 384.863044 0 11.729 317.60268 16343.767349 0.770331
5 3 2000 2000-03-05 2000 0.202426 0.18171 0 51.490205 293.004782 385.011685 0 10.059 250.19997 14862.341194 0.797826
6 3 2000 2000-03-06 2000 0.205531 0.211307 0 51.5949 293.016804 385.162981 0 9.779 334.96325 17839.616858 0.724208
7 3 2000 2000-03-07 2000 0.205179 0 0.019952 51.699413 293.028766 385.313974 2.69824 9.802 318.41358 17423.736848 0.738244
8 3 2000 2000-03-08 2000 0.25325 0 0.019952 51.828577 293.048949 385.506055 20.68652 12.857 273.32774 13984.066404 0.816481
9 3 2000 2000-03-09 2000 0.244599 0 0.019952 51.953302 293.067652 385.690738 0.22485 12.022 363.46504 17423.736848 0.742204
10 3 2000 2000-03-10 2000 0.285662 0.342278 0 52.099084 293.093377 385.910519 0 13.949 573.90067 19221.113881 0.641134
11 3 2000 2000-03-11 2000 0.276106 0.314469 0 52.239964 293.117471 386.122133 0 13.669 464.52535 18485.469921 0.704195
12 3 2000 2000-03-12 2000 0.321265 0.417553 0 52.403999 293.149283 386.372339 0 16.169 738.89655 20352.250052 0.599459
13 3 2000 2000-03-13 2000 0.292313 0.300803 0 52.553186 293.176149 386.597801 0 15.059 335.25438 15992.52401 0.804872
14 3 2000 2000-03-14 2000 0.287804 0.306712 0 52.700058 293.202244 386.819405 0 14.779 354.86794 16799.343326 0.789698
15 3 2000 2000-03-15 2000 0.25257 0.130615 0 52.828859 293.222317 387.010893 0 13.669 136.46061 6819.664019 0.913103
16 3 2000 2000-03-16 2000 0.261241 0.162711 0 52.962105 293.243876 387.209794 0 13.949 165.2905 8491.892771 0.896642
17 3 2000 2000-03-17 2000 0.347951 0.457762 0 53.139815 293.280257 387.482802 0 18.394 740.58538 20378.443716 0.651236
18 3 2000 2000-03-18 2000 0.312802 0.381254 0 53.299499 293.31063 387.725767 0 16.169 512.19684 19353.188402 0.722349
19 3 2000 2000-03-19 2000 0.334752 0.436589 0 53.470436 293.344758 387.987491 0 17.559 682.26227 20311.016708 0.661377
20 3 2000 2000-03-20 2000 0.314162 0.378466 0 53.630812 293.375366 388.231614 0 16.449 444.03793 19146.627551 0.763552
21 3 2000 2000-03-21 2000 0.29387 0.376198 0 53.78078 293.402507 388.458392 0 15.059 526.202 20937.745553 0.693735
22 3 2000 2000-03-22 2000 0.309756 0.415175 0 53.938893 293.432364 388.698747 0 15.894 664.0726 21467.291448 0.633643
23 3 2000 2000-03-23 2000 0.279119 0.32266 0 54.081292 293.456985 388.912913 0 14.504 373.02532 18540.491545 0.774978
24 3 2000 2000-03-24 2000 0.273465 0.306366 0 54.220789 293.480643 389.122247 0 14.229 343.79622 17854.052718 0.788888
25 3 2000 2000-03-25 2000 0.261595 0.26994 0 54.354198 293.502271 389.321434 0 13.674 286.18297 16116.072558 0.817821
26 3 2000 2000-03-26 2000 0.275598 0.347612 0 54.494785 293.526294 389.532587 0 13.944 492.83637 20933.997365 0.691724
27 3 2000 2000-03-27 2000 0.275808 0.347609 0 54.635479 293.550355 389.74392 0 13.944 492.83637 20933.997365 0.691724
28 3 2000 2000-03-28 2000 0.270688 0.319434 0 54.773545 293.573542 389.950875 0 13.949 361.65758 19514.959213 0.773852
29 3 2000 2000-03-29 2000 0.232109 0.242378 0 54.891825 293.590136 390.124856 0 12.004 259.62574 17069.328577 0.815632
30 3 2000 2000-03-30 2000 0.280814 0.358757 0 55.03508 293.615055 390.340462 0 14.224 479.40842 21651.139418 0.705518
31 3 2000 2000-03-31 2000 0.334919 0.464341 0 55.206079 293.649226 390.602312 0 17.559 730.10882 22412.630387 0.63763
1 4 2000 2000-04-01 2000 0.350573 0.490453 0 55.385104 293.686073 390.877539 0 18.949 815.60973 22085.137125 0.629012
2 4 2000 2000-04-02 2000 0.303314 0.370918 0 55.539891 293.714843 391.112372 0 15.894 429.76507 19799.432228 0.762906
3 4 2000 2000-04-03 2000 0.317329 0.39855 0 55.701863 293.746009 391.359181 0 16.724 477.1607 20294.694167 0.750318
4 4 2000 2000-04-04 2000 0.291503 0.339312 0 55.850589 293.772763 391.583916 0 15.339 366.45229 18536.304053 0.790518
5 4 2000 2000-04-05 2000 0.274023 0.292564 0 55.990349 293.796529 391.793709 0 14.504 274.8572 16586.126848 0.834197
6 4 2000 2000-04-06 2000 0.22749 0.093758 0 56.106243 293.812342 391.963728 0 13.669 82.79302 4787.117824 0.947278
7 4 2000 2000-04-07 2000 0.284669 0.305471 0 56.251459 293.837931 392.182618 0 15.059 284.21093 16606.808345 0.834581
8 4 2000 2000-04-08 2000 0.289977 0.366256 0 56.399395 293.864429 392.406044 0 15.059 433.4225 21131.474925 0.747735
9 4 2000 2000-04-09 2000 0.286038 0.365234 0 56.545308 293.890254 392.6261 0 14.779 449.87 21544.349308 0.733398
10 4 2000 2000-04-10 2000 0.286737 0.331844 0 56.691578 293.916199 392.846752 0 15.059 335.25438 18586.305861 0.804872
11 4 2000 2000-04-11 2000 0.336074 0.469997 0 56.863147 293.950581 393.109573 0 17.834 717.49194 22870.076279 0.650011
12 4 2000 2000-04-12 2000 0.312845 0.407604 0 57.022802 293.980991 393.352537 0 16.449 495.08138 21544.349308 0.736372
13 4 2000 2000-04-13 2000 0.312571 0.415233 0 57.182313 294.011357 393.595265 0 16.449 495.08138 22282.259572 0.736372
14 4 2000 2000-04-14 2000 0.284767 0 0.019942 57.327564 294.036971 393.814227 1.12427 15.082 310.35062 18429.863512 0.819638
15 4 2000 2000-04-15 2000 0.262092 0.315474 0 57.461185 294.058709 394.013806 0 13.669 332.8277 20147.356956 0.788059
16 4 2000 2000-04-16 2000 0.287101 0 0.019941 57.607629 294.084724 394.23476 1.79883 15.357 234.49561 14699.318331 0.866109
17 4 2000 2000-04-17 2000 0.010616 0 0.022108 57.753461 294.110537 394.454696 83.6455 13.692 213.60696 11364.148459 0.864184
18 4 2000 2000-04-18 2000 0.042615 0 0.024239 57.913346 294.141015 394.698035 16.63916 13.132 300.35183 19362.478751 0.80193
19 4 2000 2000-04-19 2000 0.094607 0.347419 0 58.097537 294.179573 394.981861 0 13.669 378.45168 21404.921127 0.759006
20 4 2000 2000-04-20 2000 0.214971 0.525642 0 58.341095 294.237902 395.364614 0 17.004 660.62308 23524.597914 0.660405
21 4 2000 2000-04-21 2000 0.315151 0.392364 0 58.63367 294.312551 395.829043 0 15.339 261.74125 17431.184578 0.850376
22 4 2000 2000-04-22 2000 0.343088 0.437794 0 58.938213 294.391169 396.313399 0 14.784 305.09046 19938.128736 0.819255
23 4 2000 2000-04-23 2000 0.38537 0.459809 0 59.26208 294.476211 396.829944 0 14.784 305.09046 19938.128736 0.819255
24 4 2000 2000-04-24 2000 0.569096 0.774941 0 59.677806 294.591853 397.499568 0 18.394 790.90696 25614.370684 0.627538
25 4 2000 2000-04-25 2000 0.553921 0.636446 0 60.083391 294.7041 398.152275 0 16.729 424.10006 22552.219819 0.778154
26 4 2000 2000-04-26 2000 0.699333 0.895466 0 60.561186 294.840398 398.925313 0 19.779 881.10121 25592.627852 0.619398
27 4 2000 2000-04-27 2000 0.589969 0.532514 0 60.980536 294.957197 399.600926 0 15.889 270.05367 17431.184578 0.850969
28 4 2000 2000-04-28 2000 0.721118 0.763963 0 61.464782 295.095611 400.384681 0 17.559 472.80855 23181.727325 0.765334
29 4 2000 2000-04-29 2000 0.735566 0.737706 0 61.954076 295.235693 401.176836 0 17.004 403.32281 22251.400619 0.792671
30 4 2000 2000-04-30 2000 0.851244 0.971088 0 62.500332 295.394745 402.06391 0 18.674 778.15 26011.807056 0.639916
1 5 2000 2000-05-01 2000 0.905985 0.977157 0 63.072299 295.562352 402.993819 0 18.949 710.89869 25409.777823 0.676641
2 5 2000 2000-05-02 2000 0.854425 0.792882 0 63.615462 295.720344 403.875709 0 17.004 403.32281 21914.986355 0.792671
3 5 2000 2000-05-03 2000 0.838001 0.690288 0 64.147842 295.874726 404.739612 0 16.169 302.74312 18924.703055 0.835889
4 5 2000 2000-05-04 2000 0.926657 0.779356 0 64.723326 296.043462 405.67534 0 17.004 346.12101 20062.35489 0.822076
5 5 2000 2000-05-05 2000 0.899845 0.637146 0 65.282698 296.206812 406.584199 0 16.169 245.54131 16065.891052 0.866897
6 5 2000 2000-05-06 2000 0.89645 0.731832 0 65.837967 296.368782 407.486209 0 15.334 314.8474 20062.35489 0.81996
7 5 2000 2000-05-07 2000 1.045331 0.949397 0 66.467225 296.555401 408.511519 0 17.004 457.74391 23853.253416 0.764696
8 5 2000 2000-05-08 2000 1.121859 0.873349 0 67.133365 296.754302 409.598287 0 17.839 332.5615 19564.549898 0.837829
9 5 2000 2000-05-09 2000 1.097087 0.803768 0 67.784439 296.948168 410.659932 0 16.999 287.51697 18227.111958 0.852154
10 5 2000 2000-05-10 2000 1.214634 1.127567 0 68.493432 297.161329 411.818097 0 18.114 598.88362 25433.723756 0.712968
11 5 2000 2000-05-11 2000 1.278245 1.176591 0 69.232682 297.384563 413.026678 0 18.669 618.34198 25438.417895 0.713777
12 5 2000 2000-05-12 2000 1.302813 1.254183 0 69.982168 297.611198 414.252308 0 18.674 778.15 26201.118766 0.639916
13 5 2000 2000-05-13 2000 1.107 0.956418 0 70.628873 297.803562 415.306626 0 15.059 433.4225 24359.205998 0.747735
14 5 2000 2000-05-14 2000 1.152497 0.969729 0 71.296549 298.002904 416.395883 0 15.334 416.21243 23853.253416 0.761996
15 5 2000 2000-05-15 2000 1.279287 1.05807 0 72.026882 298.223123 417.58956 0 16.729 424.10006 23611.574449 0.778154
16 5 2000 2000-05-16 2000 1.352862 1.229344 0 72.792584 298.455122 418.842175 0 17.279 646.93894 26326.116639 0.673179
17 5 2000 2000-05-17 2000 1.397732 1.25083 0 73.578932 298.693991 420.129188 0 17.559 631.94069 26185.222918 0.686353
18 5 2000 2000-05-18 2000 1.485506 1.368797 0 74.407928 298.94707 421.487276 0 18.674 778.15 26528.613636 0.639916
19 5 2000 2000-05-19 2000 1.555503 1.421078 0 75.270457 299.211315 422.90124 0 19.504 788.23697 26493.488563 0.653647
20 5 2000 2000-05-20 2000 1.632381 1.567903 0 76.170045 299.487907 424.376963 0 21.724 1010.33229 26469.033537 0.612831
21 5 2000 2000-05-21 2000 1.55339 1.234874 0 77.02676 299.750198 425.781221 0 18.389 465.59815 23611.574449 0.780667
22 5 2000 2000-05-22 2000 1.371248 1.11847 0 77.787705 299.98056 427.025857 0 15.614 447.89796 24716.25 0.748435
23 5 2000 2000-05-23 2000 1.351927 0 0.076035 78.536378 300.206823 428.250031 0.22485 16.747 162.52592 11556.053714 0.915082
24 5 2000 2000-05-24 2000 1.591958 0 0.076865 79.405782 300.473323 429.675417 0.44971 18.137 274.18536 17402.725103 0.868781
25 5 2000 2000-05-25 2000 1.416805 0 0.077658 80.182999 300.709087 430.94715 0.44971 17.302 167.06985 11515.21277 0.915724
26 5 2000 2000-05-26 2000 1.556324 1.11554 0 81.029401 300.967906 432.334186 0 17.004 346.12101 21404.252879 0.822076
27 5 2000 2000-05-27 2000 1.790324 1.521643 0 81.993439 301.265932 433.917276 0 20.059 698.3389 26292.415578 0.703533
28 5 2000 2000-05-28 2000 1.809429 1.426048 0 82.964909 301.56643 435.512748 0 19.784 534.71602 24512.441287 0.769095
29 5 2000 2000-05-29 2000 1.665386 1.015353 0 83.860145 301.84151 436.981157 0 17.839 269.66912 17402.725103 0.868498
30 5 2000 2000-05-30 2000 1.647565 1.11537 0 84.743879 302.112753 438.430392 0 17.279 322.29569 20275.333187 0.837182
31 5 2000 2000-05-31 2000 1.698125 1.266589 0 85.651175 302.391847 439.918895 0 17.559 415.60675 23353.406432 0.793724
1 6 2000 2000-06-01 2000 1.654879 1.350317 0 86.53393 302.662755 441.36649 0 16.724 578.52573 26142.214848 0.697278
2 6 2000 2000-06-02 2000 1.710698 1.326794 0 87.442947 302.942412 442.85785 0 17.284 492.53229 24891.076408 0.751261
3 6 2000 2000-06-03 2000 1.829164 1.475198 0 88.410351 303.241528 444.446518 0 18.669 618.34198 25920.281071 0.713777
4 6 2000 2000-06-04 2000 1.880343 1.514588 0 89.401635 303.548603 446.074986 0 19.224 637.30361 25915.779321 0.715046
5 6 2000 2000-06-05 2000 1.722347 1.247329 0 90.30953 303.827878 447.564468 0 17.004 403.32281 23127.979448 0.792671
6 6 2000 2000-06-06 2000 1.892968 1.453554 0 91.302559 304.13553 449.195839 0 18.944 540.60192 24891.076408 0.754025
7 6 2000 2000-06-07 2000 1.862932 1.373714 0 92.27782 304.437257 450.797595 0 18.389 465.59815 23814.777285 0.780667
8 6 2000 2000-06-08 2000 1.893747 0 0.08497 93.266518 304.743462 452.421744 0.89941 18.687 590.57613 25753.972064 0.726943
9 6 2000 2000-06-09 2000 1.816622 1.359108 0 94.2133 305.035693 453.976032 0 17.559 472.80855 24526.314445 0.765334
10 6 2000 2000-06-10 2000 1.69758 1.178961 0 95.096671 305.306788 455.424635 0 16.169 357.16422 22418.843258 0.806389
11 6 2000 2000-06-11 2000 1.952915 1.575244 0 96.108619 305.62074 457.087532 0 19.224 694.50541 26429.580606 0.689469
12 6 2000 2000-06-12 2000 1.910414 1.392624 0 97.096407 305.92664 458.710163 0 18.389 465.59815 23939.657385 0.780667
13 6 2000 2000-06-13 2000 2.106874 1.606147 0 98.182578 306.265333 460.496764 0 21.174 611.4192 25009.747209 0.757672
14 6 2000 2000-06-14 2000 1.740322 1.333264 0 99.078408 306.540581 461.966133 0 16.169 512.19684 25753.972064 0.722349
15 6 2000 2000-06-15 2000 1.820309 1.268268 0 100.012894 306.828715 463.499929 0 17.144 392.27744 22862.551544 0.800129
16 6 2000 2000-06-16 2000 1.813171 0.890461 0 100.941355 307.114844 465.023686 0 17.834 205.2951 13913.436186 0.899858
17 6 2000 2000-06-17 2000 1.86571 0 0.08597 101.896746 307.40995 466.592328 4.04736 18.692 215.29663 13913.436186 0.900487
18 6 2000 2000-06-18 2000 1.979603 0 0.085969 102.910532 307.724523 468.258296 3.14795 18.972 386.34415 21531.257937 0.824524
19 6 2000 2000-06-19 2000 2.086221 1.399112 0 103.978979 308.057318 470.015367 0 20.334 416.43904 21531.257937 0.826189
20 6 2000 2000-06-20 2000 2.036273 1.508825 0 105.021797 308.381573 471.729727 0 19.784 534.71602 24573.104992 0.769095
21 6 2000 2000-06-21 2000 2.019713 1.397488 0 106.056109 308.702995 473.429912 0 19.504 431.07275 22496.562541 0.810586
22 6 2000 2000-06-22 2000 2.06083 0 0.085964 107.111492 309.031442 475.165217 0.22485 20.077 478.0616 23302.727106 0.797278
23 6 2000 2000-06-23 2000 2.037836 1.449811 0 108.155069 309.355955 476.880847 0 19.779 470.2694 23302.727106 0.796861
24 6 2000 2000-06-24 2000 2.120448 0 0.085962 109.240996 309.694586 478.667061 0.67456 20.912 465.72311 22496.562541 0.812426
